Sno,Date,Close,High,Low,Open,Volume
34,1993-03-19,25.03594970703125,25.17494179423198,25.03594970703125,25.17494179423198,66900
35,1993-03-22,24.89696502685547,24.949087075062423,24.775346914372573,24.792720930441558,183400
36,1993-03-23,24.94907569885254,24.983823715146205,24.91432768255887,24.96644970699937,55200
37,1993-03-24,24.94907569885254,25.053319747733536,24.79270962553104,24.91432768255887,37200
38,1993-03-25,25.105443954467773,25.157565983438985,24.931703857897062,24.966451877211203,110100
39,1993-03-26,24.966463088989258,25.10545522866352,24.949089071529972,25.088081211204234,101500
40,1993-03-29,25.07069206237793,25.192310111190576,24.983822027511756,24.983822027511756,87100
41,1993-03-30,25.14019203186035,25.14019203186035,25.070695993071517,25.105444012465934,56000
42,1993-03-31,25.122819900512695,25.279185999478543,25.122819900512695,25.209689955493722,111600
43,1993-04-01,25.03594970703125,25.15756778333189,24.98382767433098,25.15756778333189,129500
44,1993-04-02,24.514741897583008,24.827474253469966,24.51474189758301,24.827474253469966,59400
45,1993-04-05,24.636363983154297,24.70586007337476,24.566867892933836,24.70586007337476,172200
46,1993-04-06,24.566865921020508,24.68848406914437,24.497369836378297,24.68848406914437,129700
47,1993-04-07,24.65372657775879,24.65372657775879,24.549482490749238,24.60160453425401,28000
48,1993-04-08,24.618968963623047,24.757961025520707,24.514724917199803,24.757961025520707,180800
49,1993-04-12,24.966463088989258,24.98383710644854,24.827470949314993,24.86221898423356,348500
50,1993-04-13,25.01858139038086,25.10545146465301,24.9317113161087,24.949085330963133,146100
51,1993-04-14,24.983837127685547,25.05333319758175,24.966463110211492,25.0359591801077,119600
52,1993-04-15,24.983837127685547,25.0359591801077,24.879593022841238,24.966463110211492,148600
53,1993-04-16,24.983837127685547,25.0359591801077,24.94908909273744,25.001211145159598,47900
54,1993-04-19,24.879600524902344,25.053340752031552,24.862226502189422,24.98384466117987,157000
55,1993-04-20,24.757976531982422,24.879594662314968,24.601610364412007,24.844846625077096,279500
56,1993-04-21,24.740591049194336,24.810087091467352,24.671095006921316,24.810087091467352,67900
57,1993-04-22,24.4278564453125,24.844832657750267,24.4278564453125,24.636344551531383,97700
58,1993-04-23,24.32362174987793,24.44523985862732,24.288873718806677,24.375743796484812,106000
59,1993-04-26,24.132509231567383,24.42786751589902,24.06301316466582,24.340997432272065,62600
60,1993-04-27,24.393108367919922,24.393108367919922,24.097750218165906,24.097750218165906,156800
61,1993-04-28,24.340988159179688,24.41048419960561,24.306240138966725,24.358362169286167,85900
62,1993-04-29,24.44524383544922,24.44524383544922,24.25412963346632,24.393121780362975,85000
63,1993-04-30,24.4799861907959,24.618978305434908,24.4799861907959,24.532108233785525,88500
64,1993-05-03,24.636363983154297,24.636363983154297,24.410501689937792,24.514745825268488,80500
65,1993-05-04,24.723224639892578,24.81009471944245,24.653728576252686,24.688476608072634,149100
66,1993-05-05,24.792715072631836,24.87958513245185,24.723219024775826,24.723219024775826,109000
67,1993-05-06,24.705833435058594,24.775329450347087,24.688459431236474,24.757955446524964,54700
68,1993-05-07,24.65372657775879,24.723222635765154,24.618978548755603,24.723222635765154,68000
69,1993-05-10,24.705833435058594,24.84482546563558,24.688459431236474,24.688459431236474,113900
70,1993-05-11,24.810094833374023,24.810094833374023,24.636354673476447,24.705850737435476,42600
71,1993-05-12,24.775341033935547,24.7927150458808,24.70584498615452,24.70584498615452,31000
72,1993-05-13,24.4799861907959,24.671100348424538,24.46261217646602,24.671100348424538,129100
73,1993-05-14,24.462614059448242,24.54948413778435,24.44524004378102,24.479988075115465,63500
74,1993-05-17,24.549476623535156,24.549476623535153,24.427858551090182,24.532102613185874,34000
75,1993-05-18,24.53211212158203,24.584234172831852,24.445242036165666,24.56686015574858,105200
76,1993-05-19,25.03594970703125,25.03594970703125,24.37573729282779,24.53210339092861,50200
77,1993-05-20,25.105443954467773,25.105443954467773,24.983825886868274,25.035947915839486,98200
78,1993-05-21,24.879600524902344,25.157584888309074,24.862226502189422,25.122836842883235,221400
79,1993-05-24,24.983837127685547,25.0707072150558,24.93171507526339,24.93171507526339,30500
80,1993-05-25,25.03594970703125,25.088071739731525,25.03594970703125,25.088071739731525,191800
81,1993-05-26,25.348682403564453,25.36605641480747,25.08807223491917,25.105446246162188,102400
82,1993-05-27,25.261829376220703,25.38344753690402,25.227081330311183,25.38344753690402,53800
83,1993-05-28,25.14019203186035,25.2444360900436,25.018573963979893,25.2444360900436,79100
84,1993-06-01,25.383451461791992,25.47032158999799,25.192337179738804,25.227085231021203,28300
85,1993-06-02,25.348682403564453,25.435552459779544,25.2096903136203,25.313934381078415,20300
86,1993-06-03,25.261829376220703,25.29657742213022,25.20970730735642,25.29657742213022,21600
87,1993-06-04,25.17494773864746,25.192321753649978,25.070703648632357,25.192321753649978,32000
88,1993-06-07,25.08806800842285,25.22706007495151,25.08806800842285,25.22706007495151,121400
89,1993-06-08,24.862218856811523,25.01858501314367,24.862218856811523,25.01858501314367,104500
90,1993-06-09,24.94907569885254,25.053319747733536,24.91432768255887,24.94907569885254,43300
91,1993-06-10,24.966463088989258,24.98383710644854,24.879593001692843,24.93171505407069,17900
92,1993-06-11,25.07069206237793,25.1054400763244,24.96644802053852,25.053318055404695,647400
93,1993-06-14,25.03594970703125,25.12281976153171,25.03594970703125,25.105445750631617,64200
94,1993-06-15,24.983837127685547,25.088081232529852,24.983837127685547,25.0707072150558,142400
95,1993-06-16,25.03594970703125,25.03594970703125,24.914331630730615,24.98382767433098,330900
96,1993-06-17,25.122819900512695,25.122819900512695,25.03594984553167,25.088071878520285,37400
97,1993-06-18,24.915937423706055,25.10840604144536,24.915937423706055,25.10840604144536,58500
98,1993-06-21,24.96842384338379,24.98592098693206,24.933429556287244,24.98592098693206,29300
99,1993-06-22,24.985929489135742,25.00342663863794,24.950935190131354,25.00342663863794,137500
100,1993-06-23,24.758460998535156,24.985923891101205,24.75846099853516,24.985923891101205,227600
101,1993-06-24,25.090919494628906,25.090919494628903,24.828462177739482,24.828462177739482,243700
102,1993-06-25,25.073415756225586,25.143404355684694,25.05591860636081,25.073415756225586,44800
103,1993-06-28,25.353363037109375,25.353363037109375,25.160894442624766,25.195888732531056,439900
104,1993-06-29,25.230876922607422,25.318362626222566,25.195882641161365,25.318362626222566,207500
105,1993-06-30,25.230876922607422,25.318362626222566,25.195882641161365,25.26587120405348,437600
106,1993-07-01,25.16089630126953,25.265879178743536,25.125902008778198,25.265879178743536,605700
107,1993-07-02,25.020931243896484,25.090919862760533,24.93344547031643,25.07342270804452,285400
108,1993-07-06,24.758460998535156,25.05591247342922,24.723466707371152,24.985923891101205,246400
109,1993-07-07,24.828445434570312,24.863439719890355,24.740959721270205,24.740959721270205,343700
110,1993-07-08,25.108402252197266,25.16089368547712,24.810950796944752,24.84594508579799,248200
111,1993-07-09,25.178388595581055,25.178388595581055,25.055908595463563,25.108400024085345,378200
112,1993-07-12,25.16089630126953,25.1783934475152,25.10840486253253,25.143399155023864,373700
113,1993-07-13,25.143396377563477,25.24837924344057,25.00341922306069,25.178390666189177,389600
114,1993-07-14,25.230876922607422,25.300865485499536,25.143391218992278,25.160888359715308,617300
115,1993-07-15,25.125896453857422,25.21338216574411,25.073405026725407,25.21338216574411,443800
116,1993-07-16,25.05592155456543,25.160904466106906,25.020927250718273,25.143407314183328,216400
117,1993-07-19,25.038423538208008,25.05592068952751,24.96843493293,25.05592068952751,188200
118,1993-07-20,25.108402252197266,25.108402252197266,24.898436519077844,25.020916530064174,68500
119,1993-07-21,25.090919494628906,25.090919494628903,25.003433722332428,25.07342234016961,142700
120,1993-07-22,24.915937423706055,25.09090889437815,24.915937423706055,25.05591460024373,632400
121,1993-07-23,25.038423538208008,25.038423538208008,24.950937781610495,24.96843493293,286200
122,1993-07-26,25.178388595581055,25.230880024202836,25.108400024085345,25.108400024085345,121300
123,1993-07-27,25.16089630126953,25.213387740006535,25.073410570041197,25.19589059376087,92800
124,1993-07-28,25.108402252197266,25.16089368547712,25.073407963344028,25.108402252197266,30800
125,1993-07-29,25.248371124267578,25.3183596790126,25.125891153463783,25.160885430836295,331000
126,1993-07-30,25.108402252197266,25.24837940761021,25.073407963344028,25.24837940761021,75300
127,1993-08-02,25.178388595581055,25.26587430995069,25.143394309833198,25.143394309833198,41300
128,1993-08-03,25.19588851928711,25.30087138811747,25.108402795261807,25.23088280889723,81600
129,1993-08-04,25.19588851928711,25.24837995370229,25.12589994006687,25.19588851928711,434000
130,1993-08-05,25.143396377563477,25.195887810502025,25.10840208893778,25.195887810502025,36800
131,1993-08-06,25.178388595581055,25.230880024202836,25.143394309833198,25.213382881328908,402300
132,1993-08-09,25.318376541137695,25.388365142495367,25.195896488761772,25.248387939780024,828200
133,1993-08-10,25.300880432128906,25.318377583188468,25.26588613000978,25.300880432128906,604900
134,1993-08-11,25.300880432128906,25.37086903636716,25.28338328106934,25.28338328106934,542200
135,1993-08-12,25.230876922607422,25.370854048391653,25.143391218992278,25.370854048391653,303700
136,1993-08-13,25.265871047973633,25.283368188588575,25.248373907358694,25.248373907358694,103500
137,1993-08-16,25.405874252319336,25.475862886623247,25.283394142287495,25.283394142287495,241800
138,1993-08-17,25.493345260620117,25.493345260620114,25.388362370047897,25.388362370047897,369300
139,1993-08-18,25.633329391479492,25.68582085098423,25.563340778806513,25.580837931974756,414300
140,1993-08-19,25.633329391479492,25.65082654464774,25.598335085143002,25.65082654464774,28500
141,1993-08-20,25.650806427001953,25.650806427001953,25.563320729774798,25.580817869220226,80700
142,1993-08-23,25.598308563232422,25.615805698272226,25.54581715811301,25.54581715811301,15600
143,1993-08-24,25.878284454345703,25.878284454345703,25.59833005862594,25.59833005862594,273400
144,1993-08-25,25.895767211914062,26.00075005196236,25.843275791889912,25.878270071906012,242300
145,1993-08-26,25.913272857666016,26.053250023676366,25.808289983158254,25.913272857666016,120000
146,1993-08-27,25.895767211914062,25.895767211914062,25.843275791889912,25.843275791889912,25700
147,1993-08-30,26.000743865966797,26.035738137657198,25.9132581867408,25.9132581867408,183500
148,1993-08-31,26.07074737548828,26.07074737548828,25.948267354261155,25.983261646040333,66500
149,1993-09-01,26.03574562072754,26.088237043349974,25.983254198105104,25.983254198105104,136500
150,1993-09-02,25.94826889038086,26.088246065784126,25.930771743455452,26.05325177193331,472400
151,1993-09-03,25.96576499938965,26.000759291841657,25.895776414485635,25.930770706937643,630500
152,1993-09-07,25.790796279907227,26.000762056948535,25.755801983733676,25.96576776077498,196400
153,1993-09-08,25.703325271606445,25.79081106218373,25.528353690451876,25.79081106218373,269900
154,1993-09-09,25.755800247192383,25.773297394099444,25.598325925028842,25.598325925028842,239200
155,1993-09-10,25.98326301574707,26.000760162559022,25.790794400815614,25.825788694439513,106500
156,1993-09-13,26.000743865966797,26.0707324093476,26.0007438659668,26.0707324093476,66900
157,1993-09-14,25.895767211914062,25.93076149193016,25.808281511873812,25.93076149193016,184500
158,1993-09-15,25.96576499938965,25.983262145615655,25.703307805999593,25.790793537129613,101000
159,1993-09-16,25.86078453063965,25.948270269917863,25.843287382784006,25.93077312206222,54300
160,1993-09-17,25.810640335083008,25.86345883508659,25.775428001747287,25.84585266841873,200900
161,1993-09-20,25.599369049072266,25.898673914157705,25.599369049072266,25.845855408554392,57800
162,1993-09-21,25.5113468170166,25.669802387308632,25.247254199863224,25.634590038354848,318200
163,1993-09-22,25.722614288330078,25.757826628218275,25.564158758833177,25.599371098721377,439700
164,1993-09-23,25.863462448120117,25.8810686172475,25.757825433355844,25.793037771610603,88500
165,1993-09-24,25.79303741455078,25.84585592120174,25.757825076783476,25.828249752318087,53500
166,1993-09-27,26.074722290039062,26.074722290039062,25.986691492300917,25.986691492300917,274600
167,1993-09-28,26.02191162109375,26.09233628042012,26.00430545626216,26.09233628042012,158300
168,1993-09-29,25.933897018432617,26.092352601029962,25.898684666744316,26.021927897653363,221000
169,1993-09-30,25.881067276000977,25.986704285290777,25.828248771356076,25.933885780645877,99300
170,1993-10-01,26.004310607910156,26.03952294454917,25.81064275639559,25.845855093034604,22700
171,1993-10-04,26.03951644897461,26.03951644897461,25.969091793264063,26.03951644897461,1038500
172,1993-10-05,26.004310607910156,26.092341449507686,25.916279766312627,26.092341449507686,436500
173,1993-10-06,25.986705780029297,26.127555133850596,25.9867057800293,26.021918118484624,209200
174,1993-10-07,25.916288375854492,26.02192542086477,25.89868220168611,26.02192542086477,59400
175,1993-10-08,25.951475143432617,26.004293613873795,25.757807418481626,25.986687457060068,54400
176,1993-10-11,26.004310607910156,26.057129112868676,26.004310607910156,26.004310607910156,467100
177,1993-10-12,26.03951644897461,26.057122612902244,26.02191028504697,26.03951644897461,26200
178,1993-10-13,26.03951644897461,26.057122612902244,26.004304121119336,26.057122612902244,139100
179,1993-10-14,26.37404441833496,26.37404441833496,26.07473950838056,26.145164193075715,108100
180,1993-10-15,26.5148868560791,26.56770535579241,26.426856023223596,26.497280689508003,1502500
181,1993-10-18,26.444467544555664,26.497286054964228,26.409255204283284,26.497286054964228,722400
182,1993-10-19,26.25079917907715,26.462073216735714,26.25079917907715,26.40925470732107,880100
183,1993-10-20,26.286012649536133,26.338831161223077,26.233194137849186,26.338831161223077,230400
184,1993-10-21,26.25079917907715,26.30361768849179,26.215586839467385,26.30361768849179,56200
185,1993-10-22,26.127540588378906,26.391632979770876,26.127540588378906,26.28599602321409,390700
186,1993-10-25,26.197975158691406,26.233187490893947,26.074731995982507,26.145156660387592,114500
187,1993-10-26,26.180376052856445,26.19798222370571,26.092345198610122,26.180376052856445,186200
188,1993-10-27,26.197975158691406,26.215581324792677,26.145156660387592,26.145156660387592,118400
189,1993-10-28,26.391643524169922,26.462068190011603,26.23318802602614,26.23318802602614,129600
190,1993-10-29,26.391643524169922,26.409249690630343,26.356431191249083,26.374037357709504,80700
191,1993-11-01,26.462072372436523,26.47967854167966,26.356435356977695,26.356435356977695,36400
192,1993-11-02,26.444467544555664,26.47967988482804,26.286012013329962,26.426861374419474,262100
193,1993-11-03,26.10995101928711,26.426862090323638,25.98670782499513,26.426862090323638,479100
194,1993-11-04,25.8282527923584,26.10995152765338,25.810646621402462,26.10995152765338,130400
195,1993-11-05,25.951475143432617,25.951475143432617,25.65217047759927,25.757807418481626,363200
196,1993-11-08,25.986705780029297,26.057130456939948,25.898674933890987,25.96909961080164,367600
197,1993-11-09,26.004310607910156,26.180372291105215,25.98670443959065,26.16276612278571,246900
198,1993-11-10,26.197975158691406,26.197975158691406,25.933882667172337,26.004307331577422,46500
199,1993-11-11,26.127540588378906,26.268389863787956,26.109934428952776,26.197965226083433,88900
200,1993-11-12,26.25079917907715,26.33883002810155,26.162768330052742,26.180374499857624,108200
201,1993-11-15,26.233186721801758,26.30361138414217,26.162762059461354,26.30361138414217,243300
202,1993-11-16,26.356422424316406,26.374028584920495,26.18036081827555,26.285997781900065,492600
203,1993-11-17,26.215595245361328,26.374050824413214,26.145170543560493,26.374050824413214,39600
204,1993-11-18,26.145174026489258,26.233204915467336,26.074749315306793,26.18038638208049,240800
205,1993-11-19,26.092334747314453,26.127547074908673,26.03951625592313,26.057122419720237,106000
206,1993-11-22,25.933897018432617,26.039534073497514,25.845866139211868,26.021927897653363,165300
207,1993-11-23,26.074722290039062,26.092328449586695,25.93387301365803,26.074722290039062,89700
208,1993-11-24,26.180376052856445,26.19798222370571,26.109951369459388,26.145163711157917,77200
209,1993-11-26,26.197975158691406,26.250793656995217,26.180368992590132,26.250793656995217,1019800
210,1993-11-29,26.092334747314453,26.321214876676862,26.092334747314457,26.268396385285538,517500
211,1993-11-30,26.10995101928711,26.233194213579093,26.05713250744769,26.07473867806083,230000
212,1993-12-01,26.145174026489258,26.268417271058567,26.145174026489258,26.25081109326295,379200
213,1993-12-02,26.215595245361328,26.23320142081154,26.145170543560493,26.19798906991112,352000
214,1993-12-03,26.321224212646484,26.321224212646484,26.197981022353154,26.197981022353154,306000
215,1993-12-06,26.40924644470215,26.444458773295086,26.356427951812748,26.356427951812748,99500
216,1993-12-07,26.391643524169922,26.426855857090764,26.356431191249083,26.409249690630343,88800
217,1993-12-08,26.391643524169922,26.391643524169922,26.356431191249083,26.391643524169922,146700
218,1993-12-09,26.303619384765625,26.426862581347528,26.268407042885084,26.391650239466983,416500
219,1993-12-10,26.25079917907715,26.32122385829667,26.197980669662506,26.32122385829667,412900
220,1993-12-13,26.40924644470215,26.409246444702152,26.215578637441002,26.25079096603394,273200
221,1993-12-14,26.215595245361328,26.42686935076384,26.21559524536133,26.42686935076384,41900
222,1993-12-15,26.180376052856445,26.26840690710277,26.180376052856445,26.250800736253503,82600
223,1993-12-16,26.268394470214844,26.286000632728392,26.233182145187747,26.286000632728392,78200
224,1993-12-17,26.412763595581055,26.43049028255795,26.30640347371965,26.32413016069655,104700
225,1993-12-20,26.448219299316406,26.465945987854823,26.377312545162745,26.395039233701162,68800
226,1993-12-21,26.359588623046875,26.412768694243336,26.32413524224923,26.412768694243336,205700
227,1993-12-22,26.53684425354004,26.554570936408133,26.37730410772717,26.43048415633146,410300
228,1993-12-23,26.51912498474121,26.572305048213288,26.48367160909316,26.51912498474121,533800
229,1993-12-27,26.660953521728516,26.660953521728516,26.519139939166127,26.519139939166127,447100
230,1993-12-28,26.714136123657227,26.73186282314207,26.625502626233015,26.643229325717858,880600
231,1993-12-29,26.67866325378418,26.749569999973637,26.660936567236813,26.73184331342627,266700
232,1993-12-30,26.572303771972656,26.660937206835804,26.519123711054764,26.660937206835804,219900
233,1993-12-31,26.430498123168945,26.660945122230782,26.41277143093342,26.62549173775973,312900
234,1994-01-03,26.359588623046875,26.4659487654398,26.32413524224923,26.430495384642157,960900
235,1994-01-04,26.4659481048584,26.465948104858395,26.359587965120184,26.395041345032922,164300
236,1994-01-05,26.51912498474121,26.536851672565238,26.395038169973038,26.501398296917188,710900
237,1994-01-06,26.51912498474121,26.572305048213288,26.48367160909316,26.55457836038926,201000
238,1994-01-07,26.67866325378418,26.696389940331542,26.50139638831053,26.57230313449999,775500
239,1994-01-10,26.997766494750977,26.997766494750977,26.64323246330316,26.714139269592724,593700
240,1994-01-11,26.944570541381836,26.98002392367313,26.855937085653608,26.98002392367313,295200
241,1994-01-12,26.855941772460938,26.962301937896427,26.767308301264695,26.962301937896427,158400
242,1994-01-13,26.78502655029297,26.83820661624325,26.74957317299278,26.78502655029297,244300
243,1994-01-14,26.891372680664062,26.944552718925095,26.873646001243713,26.873646001243713,137200
244,1994-01-17,26.891372680664062,26.92682603950475,26.838192642403023,26.89137268066406,17700
245,1994-01-18,26.926834106445312,26.962287475907385,26.8736540522522,26.92683410644531,166400
246,1994-01-19,26.855941772460938,26.92684854941793,26.802761689743193,26.89139516093943,200800
247,1994-01-20,26.926834106445312,26.944560791176347,26.8736540522522,26.891380736983237,281100
248,1994-01-21,26.87366485595703,26.96229831524449,26.85593816409954,26.96229831524449,85600
249,1994-01-24,26.767295837402344,26.98001606922276,26.767295837402344,26.855929267327515,373800
250,1994-01-25,26.767295837402344,26.80274920937241,26.714115779447237,26.785022523387376,310400
251,1994-01-26,26.838224411010742,26.855951111414313,26.731864208589297,26.767317609396443,145100
252,1994-01-27,27.08639144897461,27.12184484092353,26.85594440130663,26.89139779325555,344500
253,1994-01-28,27.157285690307617,27.24591912924465,27.157285690307617,27.19273906588243,356500
254,1994-01-31,27.352275848388672,27.405455905125653,27.228189049335707,27.263642420493696,313800
255,1994-02-01,27.210458755493164,27.316818854863172,27.175005389036496,27.316818854863172,303600
256,1994-02-02,27.387737274169922,27.387737274169925,27.281377129415866,27.29910382020821,307600
257,1994-02-03,27.263641357421875,27.334548096973037,27.175007932982922,27.334548096973037,466100
258,1994-02-04,26.643220901489258,27.299108575045548,26.643220901489258,27.26365518728575,1403200
259,1994-02-07,26.767295837402344,26.838202581342482,26.57230229156696,26.57230229156696,516400
260,1994-02-08,26.78502655029297,26.82047992759316,26.6786664183924,26.82047992759316,188200
261,1994-02-09,26.891372680664062,26.909099360084404,26.76728592472164,26.80273928356233,144600
262,1994-02-10,26.660953521728516,26.89140059339239,26.660953521728516,26.873673895572093,883900
263,1994-02-11,26.749588012695312,26.820494806632215,26.55459432936884,26.678681218758417,519400
264,1994-02-14,26.78502655029297,26.87365999354344,26.660939729742307,26.696393107042496,2742100
265,1994-02-15,26.926834106445312,26.944560791176347,26.80274731332805,26.838200682790124,374700
266,1994-02-16,26.909109115600586,26.962289173141297,26.85592905805987,26.962289173141297,287600
267,1994-02-17,26.749588012695312,27.050941886927138,26.678681218758417,27.033215188442913,342400
268,1994-02-18,26.590024948120117,26.785018464406335,26.519118214925133,26.767291781107588,313300
269,1994-02-22,26.855941772460938,26.855941772460938,26.66094813582921,26.66094813582921,154500
270,1994-02-23,26.78502655029297,26.90911337084363,26.696393107042496,26.891386682193534,391700
271,1994-02-24,26.430498123168945,26.696398506701833,26.41277143093342,26.696398506701833,770800
272,1994-02-25,26.55458641052246,26.55458641052246,26.412772864938898,26.465952944532734,531300
273,1994-02-28,26.55458641052246,26.696399956106024,26.55458641052246,26.625493183314244,333000
274,1994-03-01,26.448219299316406,26.60775949616215,26.30640579100908,26.5545794305469,423600
275,1994-03-02,26.48368263244629,26.483682632446286,26.040515252385273,26.111422033195034,581500
276,1994-03-03,26.412763595581055,26.44821696953485,26.34185684767345,26.44821696953485,223200
277,1994-03-04,26.48368263244629,26.55458941325605,26.324142375624323,26.412775851636525,595800
278,1994-03-07,26.625492095947266,26.660945480895265,26.572312018525267,26.572312018525267,539800
279,1994-03-08,26.51912498474121,26.643211799509384,26.48367160909316,26.643211799509384,880300
280,1994-03-09,26.643220901489258,26.66094759536916,26.430500574930463,26.55458743208976,2500100
281,1994-03-10,26.430498123168945,26.62549173775973,26.341864661991316,26.62549173775973,207400
282,1994-03-11,26.572303771972656,26.607757145917915,26.32413015435583,26.465943650136875,576600
283,1994-03-14,26.607759475708008,26.678666229807163,26.572306098658434,26.678666229807163,345900
284,1994-03-15,26.590024948120117,26.714111731211347,26.572298264821374,26.660931681315105,748600
285,1994-03-16,26.802751541137695,26.802751541137695,26.536851228229583,26.62548466586562,455500
286,1994-03-17,26.802751541137695,26.838204916192108,26.714118103501658,26.714118103501658,133000
287,1994-03-18,26.796899795532227,26.832557679491686,26.654268259694398,26.672097201674127,365500
288,1994-03-21,26.725587844848633,26.77907467842738,26.654272066743633,26.707758900322382,324800
289,1994-03-22,26.796899795532227,26.850386621471415,26.672097201674127,26.725584027613312,435700
290,1994-03-23,26.779081344604492,26.850397140462295,26.761252395640042,26.779081344604492,698500
291,1994-03-24,26.45815086364746,26.72558500310481,26.33334826523403,26.672098175213343,1200500
292,1994-03-25,26.208559036254883,26.54730911903641,26.208559036254883,26.475993312135035,100900
293,1994-03-28,26.244213104248047,26.279871002487514,26.012436765691508,26.244213104248047,1117200
294,1994-03-29,25.7271728515625,26.262041310014943,25.7271728515625,26.24421236139986,338400
295,1994-03-30,25.37059783935547,25.81632162430549,25.370597839355465,25.745005818713487,1123900
296,1994-03-31,25.4419002532959,25.495387079336464,24.83571622483615,25.37058448524181,788800
297,1994-04-04,25.0496768951416,25.120992701248767,24.72875576765936,24.72875576765936,2627300
298,1994-04-05,25.566694259643555,25.56669425964355,25.299260219270714,25.299260219270714,1179000
299,1994-04-06,25.566694259643555,25.62018106771812,25.388404899394992,25.602352131693266,516500
300,1994-04-07,25.691511154174805,25.74499799210855,25.406248018528174,25.54887958635149,666100
301,1994-04-08,25.49539566040039,25.638027244514515,25.370593024300526,25.638027244514515,242400
302,1994-04-11,25.602388381958008,25.709362149570648,25.50432909497976,25.566730459420462,203300
303,1994-04-12,25.566694259643555,25.673667875792688,25.513207451568984,25.62909553573055,1409200
304,1994-04-13,25.432994842529297,25.62019880036074,25.24579088469785,25.557797481083593,364100
305,1994-04-14,25.4419002532959,25.575617318397313,25.334926601214768,25.388413427255333,419900
306,1994-04-15,25.4419002532959,25.548873905377032,25.397327898262095,25.432985782289137,387300
307,1994-04-18,25.272523880004883,25.53995799513721,25.192293645465185,25.468642231101924,369100
308,1994-04-19,25.308185577392578,25.406244767724147,25.094238253032795,25.24578427445431,472200
309,1994-04-20,25.281431198120117,25.39731928189147,25.147714178383936,25.334918006014586,508000
310,1994-04-21,25.620203018188477,25.6558609207886,25.29928189478737,25.388426651287677,200300
311,1994-04-22,25.593461990356445,25.700435708184475,25.52214617847109,25.682606755213136,301800
312,1994-04-25,25.860891342163086,25.878720291726797,25.58454262392556,25.58454262392556,394600
313,1994-04-26,25.834156036376953,25.869813946710117,25.78066917087721,25.825241558793664,399000
314,1994-04-28,25.646930694580078,25.816305627912374,25.56670046300162,25.78064774721084,287000
315,1994-04-29,25.7271728515625,25.762830748792663,25.566712314026766,25.60237021125693,481900
