Date,EMA20,EMA50,EMA200,SMA50,RSI14,Stoch_k,ROC5,ATR14,BB_width,Return1d,Return5d,Volume_MA5,Volume_Ratio,Target_1d,Target_5d
1993-11-11,26.13676554887665,26.006612097840264,25.366001039306948,26.03578426361084,50.30969056350702,57.445886007699855,1.1587612930172815,0.19397994699220925,0.7321849714423294,-0.0026885501603025608,0.011587612930172853,222620.0,0.3993351900098823,0,1
1993-11-12,26.14762589461003,26.01618806181034,25.374805000896703,26.041834869384765,54.49431818084932,72.34101464569612,1.153398926227434,0.19521633933009777,0.6807164874278158,0.004717573408079101,0.011533989262274336,171620.0,0.6304626500407878,1,1
1993-11-15,26.155774544818765,26.024697813182552,25.3833461125475,26.04718330383301,53.797159088245,70.21264521309122,0.9484885997435055,0.19133298114086353,0.6450257110129769,-0.0006709303269297751,0.009484885997435022,146760.0,1.6578086672117742,0,1
1993-11-16,26.174883866675682,26.037706621462313,25.393028463908387,26.05849582672119,57.85954492995958,85.10500793889351,1.3540517251749116,0.19149975153401227,0.6589443393587828,0.004697702334891307,0.013540517251749096,195900.0,2.5145482388973965,1,1
1993-11-17,26.17876114083622,26.04468264592894,25.401213208002446,26.068741226196288,52.210148677830055,68.08681119999584,0.06725743712325133,0.1941697893424917,0.654336659277611,-0.0053431826477766675,0.0006725743712325816,194520.0,0.20357803824799506,0,1
1993-11-18,26.17556236804127,26.048623484382286,25.40861580321127,26.076528701782227,49.60202505475759,59.57679085981553,0.06748985060689035,0.1916187758294954,0.6536529207810631,-0.0026862338319224577,0.0006748985060689439,224900.0,1.0706980880391286,0,1
1993-11-19,26.16763592797205,26.0503376515561,25.415418976784437,26.078710136413573,47.677494980983276,53.19145206931724,-0.603655647516428,0.185478704024969,0.6570581943178055,-0.0020209955046107675,-0.006036556475164323,224460.0,0.4722444979060857,0,0
1993-11-22,26.145375079444484,26.045771352217923,25.420577962273477,26.07737319946289,42.36912486358972,36.3662825575966,-1.1408819925046003,0.18983512574479874,0.6932785814042504,-0.006072194397940711,-0.011408819925046054,208860.0,0.7914392415972422,0,0
1993-11-23,26.138646242358252,26.04690668311287,25.427086861057216,26.08095230102539,47.91958370007257,58.534882450359625,-1.0688102115765434,0.18759371932936067,0.6987311779409282,0.005430162366510283,-0.01068810211576543,128280.0,0.6992516370439663,1,0
1993-11-24,26.14262051002475,26.05214077604399,25.43458227590099,26.085244522094726,51.67962827162043,73.17079313606962,-0.13434443191258305,0.18299844892488126,0.6983319300371065,0.004051961192228948,-0.0013434443191258083,135800.0,0.5684830633284241,1,0
1993-11-26,26.147892381326336,26.05785977144193,25.442178224983483,26.091988334655763,52.29743213747755,66.66399639082887,0.2019536460099901,0.17495746431632436,0.6687003758376733,0.000672225097127388,0.002019536460099891,291600.0,3.4972565157750344,1,1
1993-11-29,26.14260117808711,26.05921173128007,25.448647444111156,26.09762222290039,48.305007959445156,46.66333860260052,0.0,0.17880908324818753,0.6355710408261999,-0.004032388409296761,0.0,373900.0,1.3840599090665953,0,0
1993-11-30,26.139491639153775,26.061201507280344,25.455227579187536,26.107833862304688,49.00414100445084,49.99858713710521,0.6788567130090828,0.17861284202556008,0.5649241325997139,0.0006751512328526665,0.006788567130090906,386840.0,0.5945610588356943,1,1
1993-12-01,26.14003281890001,26.06449454724932,25.46209271796666,26.12051040649414,50.447176037928756,56.667278636313966,0.270191703928925,0.17717379986455278,0.48480412398767214,0.0013490261692228334,0.0027019170392892367,444740.0,0.8526329990556281,1,1
1993-12-02,26.147229240467755,26.070420064822343,25.469590255552678,26.130370025634765,53.29286223336851,69.99996715325356,0.1345251589731851,0.17080644824930236,0.4931736424345132,0.002693469119797287,0.0013452515897318662,499700.0,0.7044226535921553,1,1
1993-12-03,26.163800190199062,26.08025552159976,25.478064225275006,26.139525260925293,57.25782735426127,89.99845825772195,0.4704525949372434,0.16740907268101887,0.44740746472260184,0.004029241613495271,0.00470452594937254,356940.0,0.8572869389813415,1,1
1993-12-06,26.18717602396126,26.093157126427304,25.487329719995675,26.15184944152832,60.28349465388401,94.1174804720291,1.2145777695126088,0.1642537503929893,0.46920444054153876,0.0033441541831238375,0.012145777695126148,273340.0,0.36401551181678493,1,1
1993-12-07,26.20664911921923,26.104862475358388,25.49632786730089,26.158187866210938,59.378243764317894,91.17676260649941,1.0788702923062783,0.15755167292503874,0.47912735766320935,-0.0006665438398285595,0.010788702923062887,245100.0,0.3623011015911873,0,1
1993-12-08,26.22426763397644,26.116108790998055,25.505236480802076,26.16558250427246,59.378243764317894,91.17676260649941,0.9426959538725996,0.14881314863902423,0.4813983516974716,0.0,0.009426959538725965,198600.0,0.7386706948640483,0,1
1993-12-09,26.231824943575408,26.12346214761639,25.513180589299225,26.17297695159912,54.62139087515851,76.47158008464842,0.3357701344579317,0.1495018907692685,0.4890647841796749,-0.003335303438896431,0.0033577013445793558,211500.0,1.9692671394799055,0,1
1993-12-10,26.233632013623193,26.128455756693285,25.52052007775473,26.180371589660645,51.932844884752804,67.64751465501384,-0.26755987107734536,0.14762626918818977,0.48433718273017945,-0.002008096487248756,-0.002675598710773497,232880.0,1.7730161456544142,0,0
1993-12-13,26.250357197535475,26.139467156223045,25.529363126182066,26.188470306396486,58.52739764154693,93.10354275881667,0.0,0.15091495047911577,0.5124352436110371,0.006035902546970284,0.0,267620.0,1.0208504596069052,1,0
1993-12-14,26.247046535423653,26.14245257148337,25.536191306472407,26.191991882324217,49.575342005304634,40.91195250261439,-0.6670606877793047,0.1552263186879296,0.512398916607836,-0.007332704465699336,-0.006670606877793084,258240.0,0.16225216852540272,0,0
1993-12-15,26.24069696565535,26.143939766831334,25.54260110494389,26.195513191223146,48.13338003990296,31.819051862935424,-0.8005089608003785,0.1504266426563863,0.4984180176194215,-0.0013434443191258083,-0.008005089608003835,245420.0,0.3365658870507701,0,0
1993-12-16,26.243334823232445,26.14882034343461,25.54982292947395,26.201146965026854,51.898875753839924,54.54367064545724,-0.13391660681945014,0.14722649531464063,0.5006881913601617,0.003361999735248089,-0.0013391660681945083,177760.0,0.4399189918991899,1,0
1993-12-17,26.259470896789455,26.15917105920506,25.558409403763577,26.211076469421386,57.36618746636777,91.81693045146541,0.6169885168029392,0.14828858938810255,0.5240082041754732,0.005495924980489786,0.00616988516802941,116120.0,0.9016534619359283,1,1
1993-12-20,26.277446935125354,26.170506284307468,25.567263233570074,26.221011352539062,58.61043263473768,94.47380126698482,0.14757276280435483,0.14402750748124366,0.5408703216971702,0.001342370085850586,0.0014757276280434883,75240.0,0.9144072301967039,1,1
1993-12-21,26.28526995302264,26.177921277983526,25.575147068291237,26.2281169128418,54.341073926778094,66.84367001909312,0.5492661003416489,0.14260297530881022,0.46537140449646586,-0.0033511018366300105,0.005492661003416499,108000.0,1.9046296296296297,0,1
1993-12-22,26.309229410214776,26.191996688789665,25.58471619451262,26.238063468933106,60.532959713362104,95.26271372290273,1.3615854866404824,0.1463443565982708,0.4850582712370297,0.006724521881884993,0.01361585486640493,173540.0,2.3642964158119164,1,1
1993-12-23,26.32921946493158,26.204825249415215,25.594013794415392,26.24765563964844,59.66194578863398,86.43119950243603,0.954495010384685,0.1422221482069748,0.5118355505680086,-0.0006677232842584591,0.009544950103846928,264660.0,2.0169273785233885,0,1
1993-12-27,26.360813184626526,26.222712632643187,25.60463011011005,26.25339382171631,64.11309090773995,100.0,0.9396590600954152,0.1421940331198555,0.5853727107371114,0.005348160509402566,0.009396590600954102,333140.0,1.3420784054751755,1,1
1993-12-28,26.394462988343736,26.24198414209472,25.61566997094137,26.25737880706787,65.64400216495335,96.78565281345514,1.005424302223981,0.1396344733905126,0.6308330267222431,0.001994774938764543,0.010054243022239895,495500.0,1.7771947527749747,1,1
1993-12-29,26.421529680290444,26.259108813141363,25.626247018531846,26.26206272125244,63.69230532760806,87.54260361541431,1.210468931439732,0.13599154191524912,0.6428936505525371,-0.001327868874697935,0.012104689314397232,507700.0,0.5253102225723852,0,1
1993-12-30,26.43588911759351,26.27139096838965,25.635660518566084,26.268492813110353,58.11329250690394,68.8566210342213,0.13362371988857288,0.1376735419734039,0.6192964026775201,-0.003986687068979644,0.001336237198885648,469620.0,0.46825092628082277,0,1
1993-12-31,26.435375689553076,26.277630464655505,25.64356935045268,26.271382522583007,51.62099033502248,43.943206279563974,-0.33419979589545457,0.14556640978225818,0.592242404934737,-0.0053365959542160946,-0.0033419979589545123,425440.0,0.7354738623542685,0,0
1994-01-03,26.428157873695344,26.28084451008262,25.65069392032924,26.273558311462402,48.69162786426897,31.485326064708026,-1.1303605418164435,0.1452983464542805,0.5878576912649365,-0.0026828665805549434,-0.011303605418164442,528200.0,1.8191972737599393,0,0
1994-01-04,26.431756943329923,26.288103474583632,25.658805902264852,26.280326461791994,52.999890071593065,50.17130864590103,-0.9290512620359089,0.14251704597456122,0.5886686874453204,0.004034944677343333,-0.00929051262035907,384940.0,0.4268197641190835,1,0
1994-01-05,26.440077709178617,26.297163141648635,25.667366291145214,26.28674945831299,55.03290266145304,55.37365701058637,-0.5979994856764024,0.14246679287582112,0.5927603748342634,0.0020092565613794022,-0.005979994856764037,473780.0,1.5004854573852844,1,0
1994-01-06,26.44760602113696,26.305867527652268,25.675841502026767,26.293524436950683,55.03290266145304,48.00035616851741,-0.20012862899578943,0.13862155332184295,0.5957338151771765,0.0,-0.002001286289957882,470000.0,0.4276595744680851,0,0
1994-01-07,26.469611471865267,26.320486967892734,25.6858198279149,26.30313819885254,60.915358998962546,83.33310927185914,0.9389347467412773,0.14264812465749802,0.6158030248498818,0.006015970328386189,0.009389347467412712,562520.0,1.3786176491502524,1,1
1994-01-10,26.519911950235336,26.347046949338157,25.698874023604812,26.31526065826416,69.50760060121999,100.0,2.421046401104022,0.15778283228537787,0.7438009075115488,0.011960990621279866,0.024210464011040322,489080.0,1.2139118344647093,1,1
1994-01-11,26.560355625582623,26.37047924706536,25.71126901383145,26.3263191986084,66.86851137921516,92.10310490025806,1.8084462140828275,0.15664330205766294,0.8340115953703346,-0.0019703834900373085,0.01808446214082826,515260.0,0.5729146450335753,0,1
1994-01-12,26.588506687190083,26.389516993159308,25.722658792524282,26.334196586608886,62.60367468931434,78.94623775792358,1.27009012519654,0.15938261167009649,0.8313338058258282,-0.0032892997416597014,0.012700901251965435,404760.0,0.391343018084791,0,1
1994-01-13,26.607222864628454,26.405027171870433,25.73322961598467,26.34100776672363,59.34234368306241,68.41893192040457,1.002678503550756,0.15559589651281522,0.7781093362893969,-0.0026405784898106965,0.01002678503550758,413420.0,0.5909244835760243,0,1
1994-01-14,26.63428475186994,26.424099544764303,25.74475342757352,26.356636199951172,62.497508711408315,84.20592665619559,0.7973016670905034,0.15587663023562318,0.7638536062438988,0.003970357474591735,0.007973016670905109,285760.0,0.4801231802911534,1,1
1994-01-17,26.658769316517,26.442423981466256,25.756162574370443,26.377898597717284,62.497508711408315,84.20592665619559,-0.3940837628460843,0.1510735421546306,0.7750951595413298,0.0,-0.003940837628460869,170560.0,0.10377579737335835,0,0
1994-01-18,26.684299296510172,26.461420456955633,25.76781104732641,26.39740577697754,63.59021079647265,89.47014586359617,-0.06582563603781913,0.1466135336903845,0.7917706847446766,0.0013186915447700454,-0.0006582563603781955,144800.0,1.149171270718232,1,0
1994-01-19,26.700646198981673,26.476891881093096,25.778638218720786,26.41479049682617,59.836705019488164,78.94623775792358,0.0,0.14500448554640966,0.755841620802606,-0.0026327764231074413,0.0,153280.0,1.3100208768267223,0,0
1994-01-20,26.7221879044544,26.494536674244163,25.790063053424515,26.433240966796873,62.23717346247102,89.47014586359617,0.5294284696193168,0.14097695220133818,0.7688961348995917,0.0026397262320947412,0.005294284696193197,160640.0,1.749875498007968,1,1
1994-01-21,26.736614280787986,26.50940444607604,25.800845160912402,26.446754760742188,59.37109754274865,80.55377405665116,-0.06584946375669347,0.13850432355445313,0.7606784993676143,-0.0019745823173306087,-0.0006584946375669531,150320.0,0.5694518360830229,0,0
1994-01-24,26.739536333798878,26.51951783397119,25.810461585554094,26.459549865722657,54.01227251494923,61.76209946105557,-0.46140018486648243,0.1438054598591648,0.7588925197423961,-0.003958113607683389,-0.004614001848664784,221540.0,1.6872799494447954,0,0
1994-01-25,26.742180096046827,26.52923461841947,25.819982324378454,26.46987979888916,54.012272514949224,55.16962650703447,-0.5924880303874306,0.13986460057816547,0.7592652773363042,0.0,-0.00592488030387428,250340.0,1.2399137173444117,0,0
1994-01-26,26.75132717366244,26.541351865187757,25.8301140864345,26.48198055267334,57.012874199453734,67.85824092342438,-0.06597184935945828,0.13873762216722627,0.7624634758223507,0.002649822157578363,-0.0006597184935945855,239200.0,0.6066053511705686,1,0
1994-01-27,26.783238057025503,26.562725966512733,25.84261435869858,26.496579933166505,65.49580389054665,92.59246237525406,0.5925588648800886,0.1490863941490518,0.8009365905189085,0.009246775575140198,0.0059255886488009946,251880.0,1.3677147848181674,1,1
1994-01-28,26.81886164114761,26.586042034112534,25.85569566548076,26.51541374206543,67.47065484961277,83.33341845800743,1.0553857684495023,0.14983220030055108,0.8057482863478214,0.0026173379893206228,0.010553857684495016,306060.0,1.1648042867411619,1,1
1994-01-31,26.86966299421819,26.616090418986108,25.870587010584323,26.539555778503416,72.18598876723058,92.30768549926206,2.1854281229593866,0.1568563441946571,0.8306937882494552,0.007180031182226987,0.021854281229593875,294060.0,1.0671291573148336,1,1
1994-02-01,26.902119733387234,26.63939898120207,25.883919067747595,26.561918258666992,64.82585121402374,71.79432490756459,1.6556133304716651,0.15831449527733701,0.8048695716051242,-0.005184837038116563,0.016556133304716614,292700.0,1.037239494362829,0,1
1994-02-02,26.948369022985585,26.668745580926302,25.89888243298563,26.590995063781737,69.0711564561336,97.43706024030547,2.0475008135550405,0.1596690683772959,0.8382311136479856,0.006515087462131364,0.020475008135550476,325200.0,0.9458794587945879,1,1
1994-02-03,26.978394959598564,26.692074827063383,25.91246212377604,26.614773445129394,63.31080207746868,79.48700756163774,0.6543873102519739,0.1634590878637033,0.7922519470458766,-0.004531075915682914,0.006543873102519804,349520.0,1.3335431448844128,0,1
1994-02-04,26.94647362073101,26.69015898684479,25.91973335539508,26.62403034210205,43.692149204123325,0.0,-1.8929166731925338,0.19863255827031687,0.8033087981341183,-0.02275633132782995,-0.01892916673192535,558860.0,2.510825609276026,0,0
1994-02-07,26.929409069937805,26.69318396137646,25.928166812927493,26.63541675567627,47.214926072047746,23.404272953038994,-2.138688620386919,0.2034373962349742,0.8221080471617483,0.004656904522611693,-0.021386886203869193,599380.0,0.8615569421735794,1,0
1994-02-08,26.915658353781154,26.696785631530048,25.93669278046347,26.64927059173584,47.71830228345707,25.532417463496177,-1.5634878082101809,0.19903569001824453,0.8360934048870732,0.0006624020968846178,-0.015634878082101844,576300.0,0.3265660246399445,1,0
1994-02-09,26.91334543253191,26.704416496201972,25.94619208295303,26.66489902496338,50.751855406465026,38.29670590207738,-1.8123607238411406,0.1949483861142816,0.833414787554446,0.003970357474591735,-0.018123607238411443,543700.0,0.26595549016001474,1,0
1994-02-10,26.88930810769349,26.702712065830465,25.953304137070198,26.675214614868164,44.69996954385138,10.640442376873983,-2.210591856723101,0.19748400651068113,0.8600641559509512,-0.008568516069141663,-0.022105918567230987,627260.0,1.4091445333673436,0,0
1994-02-11,26.87600143197938,26.70455033825654,25.961227359713234,26.685894470214844,47.30308166683392,22.91720402969573,0.399227674459257,0.20237089727873075,0.8761614638831787,0.0033245056631061587,0.003992276744592571,450500.0,1.1529411764705881,1,1
1994-02-14,26.867337157533054,26.70770626814032,25.969424366584676,26.695170516967774,48.34995923335396,27.082222007635895,0.06624020968845724,0.20311013774461675,0.8857490177523175,0.0013248255479985094,0.0006624020968846178,895640.0,3.0616095752757806,1,1
1994-02-15,26.873003533619936,26.7162995167013,25.978950831657915,26.705522270202636,52.42297611778833,43.748570588039314,0.5294284696193168,0.1999975736830997,0.8857490177523175,0.005294284696193197,0.005294284696193197,932940.0,0.40163354556563124,1,1
1994-02-16,26.876442160475236,26.72386067744245,25.988206137965804,26.71587158203125,51.8723550330099,41.66538909885709,0.06595585560893687,0.19330918378298012,0.8831703227487395,-0.0006582649402696594,0.0006595585560893458,961540.0,0.2991035214343657,0,1
1994-02-17,26.864360813067623,26.724869592550405,25.99578207701784,26.723030471801756,47.07964502418113,22.91720402969573,0.33245056631061715,0.20609143266767566,0.8982673703582122,-0.005928145083509584,0.0033245056631061587,853240.0,0.40129389151938494,0,1
1994-02-18,26.838233587834527,26.71958156727863,26.001694941406917,26.72875858306885,42.81806068059624,8.163156500000516,-0.5965066246981708,0.21036349101149895,0.9449681818713884,-0.005965066246981676,-0.005965066246981676,812020.0,0.38582793527253023,0,0
1994-02-22,26.839920081608472,26.72492902630539,26.010194909875118,26.740861434936523,50.809377635333234,38.77690156012129,0.26475696051603537,0.21433158624930762,0.9370529004683164,0.01000062334878038,0.002647569605160438,294500.0,0.5246179966044142,1,1
1994-02-23,26.83469212624509,26.72728579195196,26.017904677441464,26.74837703704834,48.848766725134745,32.60958927578455,-0.5266402860126811,0.21421649178872385,0.9348835164094709,-0.0026405784898106965,-0.0052664028601268065,297900.0,1.3148707620006714,0,0
1994-02-24,26.79619745928546,26.715647059842823,26.02201008486164,26.75267509460449,40.446046621371956,1.9999942858404214,-1.778620727930981,0.22550496518663982,1.0264185810773796,-0.013236067788036099,-0.017786207279309796,394540.0,1.9536675622243624,0,0
1994-02-25,26.77318688321279,26.70933095594791,26.02730935178364,26.760159301757813,44.072296211016095,22.222116090945537,-0.7289891794980322,0.2195270066435629,1.0532506923708596,0.004694890227768367,-0.007289891794980297,432320.0,1.2289507772020725,1,0
1994-02-28,26.752367790575615,26.703262542401813,26.03255588968154,26.765883140563965,44.072296211016095,22.222116090945537,-0.13327756430014823,0.2139760451392772,1.0540611442345948,0.0,-0.0013327756430014936,436260.0,0.7633062852427451,0,0
1994-03-01,26.723401267598547,26.693260846594544,26.036691844006267,26.76659225463867,41.55673736922068,19.04723076353499,-1.518183486540862,0.22021730656883376,0.9975083126845092,-0.004005602254980145,-0.015181834865408583,490080.0,0.8643486777668952,0,0
1994-03-02,26.70057092139357,26.685042093098534,26.041139513542984,26.76730152130127,42.73041733390017,43.85943174013354,-1.1250461793676425,0.23614231181827536,0.9571720520350979,0.0013408590093926254,-0.011250461793676392,528040.0,1.1012423301265055,1,0
1994-03-03,26.673160699887617,26.674364504960593,26.044837265603064,26.768365020751954,40.95895443600953,36.8407097032397,-0.06709872627161936,0.22940541702931552,0.8130703889697983,-0.00267783894896656,-0.0006709872627161939,418520.0,0.5333078466978878,0,0
1994-03-04,26.65511516965511,26.66688678446984,26.04920388616867,26.767301788330077,43.48222969687973,43.85943174013354,-0.26701141934590894,0.22947981850091634,0.6598806460369531,0.0026850290242668162,-0.0026701141934590833,431420.0,1.3810208149830792,1,0
1994-03-07,26.65229392454008,26.665263463351305,26.054938097211245,26.7694291305542,48.2453046405778,57.89404431398701,0.2670186020924346,0.22575003492577772,0.66070873079682,0.005354597601439304,0.002670186020924392,472780.0,1.141757265535767,1,1
1994-03-08,26.63961116836876,26.6595325426215,26.059556872211544,26.766592559814452,45.17032367814787,47.36709385861993,0.2680924739104736,0.22102076031795237,0.6675991847301148,-0.003994935035294467,0.00268092473910464,564120.0,1.5604835850528256,0,1
1994-03-09,26.639954952475474,26.658892870420235,26.065364474492917,26.765174255371093,49.23552525868918,59.64863043987897,0.6024021328797683,0.2216940646122912,0.6577362953916648,0.0046794876082618675,0.006024021328797646,947840.0,2.6376814652261986,1,1
1994-03-10,26.62000668301771,26.649936213665285,26.06899764512651,26.76021095275879,43.307972306869594,44.89796402919204,0.06714377889202655,0.22738421996126595,0.646718080421401,-0.007984123958091671,0.0006714377889203149,944680.0,0.2195452428335521,0,1
1994-03-11,26.615463548632466,26.646891804187142,26.07400566628916,26.76021095275879,47.81802482105811,61.22377061226367,0.3346254399597496,0.23140156078989582,0.6479317121595756,0.00536522800829875,0.003346254399597459,940840.0,0.6128565962331534,1,1
1994-03-14,26.614729827401565,26.645357203070315,26.079316649467458,26.76375617980957,48.91236579857263,65.3057163339837,-0.06660015963407091,0.22247019629308235,0.6379201454172758,0.0013343104925944704,-0.0006660015963406707,902060.0,0.38345564596590026,1,0
1994-03-15,26.612376981755713,26.643187310719327,26.08439832408092,26.768364906311035,48.365991277537205,81.57846915894149,0.2673540828353169,0.21670900130000284,0.619558875635299,-0.0006665171339992337,0.002673540828353138,875720.0,0.8548394463983922,0,1
1994-03-16,26.630507892173043,26.64944473152005,26.091546117285464,26.775100975036622,54.877108770798024,100.0,0.5987663437475906,0.2202226664148678,0.5765279253105575,0.008000240444776985,0.00598766343747581,466800.0,0.9757926306769494,1,1
1994-03-17,26.646912049217296,26.65545676326976,26.098622788169568,26.78077350616455,54.877108770798024,95.55549273570655,1.4084237695181123,0.2133558197202668,0.5373971633045045,0.0,0.014084237695181079,451920.0,0.2942998760842627,0,1
1994-03-18,26.661196596485382,26.661003548848683,26.105570818093575,26.78632900238037,54.65722141430346,94.82190599502567,0.8452260123432155,0.21085107686862545,0.5495799020853482,-0.00021832630118168161,0.008452260123432254,409700.0,0.8921161825726142,0,1
1994-03-21,26.6673290963295,26.663536266338877,26.11174014174288,26.78726749420166,51.926606012373426,85.88209469757575,0.44283461464764945,0.20597798057719457,0.5603136722135957,-0.0026612015280769175,0.0044283461464764695,405480.0,0.8010259445595344,0,1
1994-03-22,26.679669162920234,26.668766208660184,26.118557650735813,26.783250160217285,54.38099545019842,89.83635750219844,0.7780167480690355,0.20400022623577269,0.5413085669259985,0.002668302418550539,0.007780167480690325,342900.0,1.2706328375619713,1,1
1994-03-23,26.689136989747308,26.673092292422705,26.125130025799184,26.77994037628174,53.644021178677136,86.44874222769964,-0.08831256185348497,0.1957962632776644,0.5397345235201385,-0.0006649444922246506,-0.0008831256185348746,391500.0,1.7841634738186463,0,0
1994-03-24,26.66713831107113,26.66466321678446,26.12844366597678,26.77198455810547,42.47807142557618,25.466296163316066,-1.2856914222456994,0.21364889299857856,0.5331616547417894,-0.011984372310131275,-0.01285691422245705,605000.0,1.984297520661157,0,0
