Date,Rank,Y,X,spread_centered,ou_z,upper,lower,beta_kf
2025-11-25,12.0,CAE.TO,WCN.TO,-0.12900797275610015,-1.0868819631218631,0.23739095344916594,-0.23739095344916594,0.1470369669341733
2025-11-25,13.0,DDOG,ZS,-0.7225096284890902,-1.2368376936521894,1.1683176090075837,-1.1683176090075837,0.547247875273826
2025-11-25,14.0,CNR.TO,CP.TO,-0.9301205598155312,-1.6249767367808632,1.1447801544016356,-1.1447801544016356,1.2887873824695624
2025-11-25,15.0,BN.TO,CM.TO,0.47402240566899934,1.163594119212515,0.814755588468947,-0.814755588468947,0.5422244772090871
2025-11-25,16.0,FTNT,INTU,0.06266114510905658,0.9990309226931494,0.12544385501128846,-0.12544385501128846,0.12457280425245855
2025-11-25,17.0,FTNT,QCOM,0.6725380860559175,0.7498225827987762,1.7938592447979151,-1.7938592447979151,0.48572415837092403
2025-11-25,18.0,ADI,AVGO,0.6447494666856972,0.8938747921982843,1.4425945832974678,-1.4425945832974678,0.6369484767086944
2025-11-25,19.0,FTNT,NXPI,0.3862284632823183,0.6358586492014624,1.2148249104336633,-1.2148249104336633,0.41697059269384795
2025-11-25,20.0,LRCX,NXPI,0.709445871316911,1.2164904574179978,1.1663813176516165,-1.1663813176516165,0.7912396599954629
2025-11-26,1.0,PAYX,ZS,2.316449573032539,3.0,0.8069709609459998,-0.8069709609459998,0.42310066866900975
